ID_obra,Tipo_ladrillo,Altura_muro,Ancho_muro,Espesor_muro,Area_muro,Cantidad_ladrillos,Cemento (Kg),Cal (Kg),Arena (m3),Cemento_albañilería (Kg)
1593,Cerámico portante 19x19x33,2.55,2.47,0.2,6.3,81.0,4.91,18.9,0.094,0.0
1594,Cerámico portante 19x19x33,2.81,2.13,0.2,5.99,75.0,0.0,0.0,0.096,17.96
1595,Cerámico portante 19x19x33,2.97,3.49,0.2,10.37,134.0,0.0,0.0,0.166,31.1
1596,Cerámico portante 19x19x33,2.54,4.76,0.2,12.09,148.0,0.0,0.0,0.193,36.27
1597,Cerámico portante 19x19x33,2.64,4.58,0.2,12.09,147.0,9.43,36.27,0.181,0.0
1598,Cerámico portante 19x19x33,1.94,3.22,0.2,6.25,82.0,0.0,0.0,0.1,18.74
1599,Cerámico portante 19x19x33,2.44,5.3,0.2,12.93,148.0,10.09,38.8,0.194,0.0
1600,Cerámico portante 19x19x33,2.4,5.48,0.2,13.15,152.0,0.0,0.0,0.21,39.46
1601,Cerámico portante 19x19x33,2.38,3.97,0.2,9.45,123.0,7.37,28.35,0.142,0.0
1602,Cerámico portante 19x19x33,1.82,5.22,0.2,9.5,109.0,7.41,28.5,0.143,0.0
1603,Cerámico portante 19x19x33,2.76,3.95,0.2,10.9,130.0,0.0,0.0,0.174,32.71
1604,Cerámico portante 19x19x33,2.04,2.54,0.2,5.18,59.0,0.0,0.0,0.083,15.54
1605,Cerámico portante 19x19x33,1.88,5.98,0.2,11.24,134.0,8.77,33.73,0.169,0.0
1606,Cerámico portante 19x19x33,2.2,3.32,0.2,7.3,82.0,5.7,21.91,0.11,0.0
1607,Cerámico portante 19x19x33,2.2,2.83,0.2,6.23,75.0,0.0,0.0,0.1,18.68
1608,Cerámico portante 19x19x33,2.63,4.27,0.2,11.23,145.0,8.76,33.69,0.168,0.0
1609,Cerámico portante 19x19x33,1.93,3.62,0.2,6.99,92.0,0.0,0.0,0.112,20.96
1610,Cerámico portante 19x19x33,2.36,5.5,0.2,12.98,172.0,10.12,38.94,0.195,0.0
1611,Cerámico portante 19x19x33,2.47,3.52,0.2,8.69,108.0,6.78,26.08,0.13,0.0
1612,Cerámico portante 19x19x33,2.97,4.91,0.2,14.58,197.0,0.0,0.0,0.233,43.75
1613,Cerámico portante 19x19x33,2.21,2.67,0.2,5.9,74.0,4.6,17.7,0.089,0.0
1614,Cerámico portante 19x19x33,2.43,2.81,0.2,6.83,84.0,5.33,20.48,0.102,0.0
1615,Cerámico portante 19x19x33,1.86,2.02,0.2,3.76,45.0,0.0,0.0,0.06,11.27
1616,Cerámico portante 19x19x33,2.2,4.68,0.2,10.3,121.0,0.0,0.0,0.165,30.89
1617,Cerámico portante 19x19x33,2.27,5.16,0.2,11.71,155.0,9.14,35.14,0.176,0.0
1618,Cerámico portante 19x19x33,2.1,5.98,0.2,12.56,144.0,0.0,0.0,0.201,37.67
1619,Cerámico portante 19x19x33,2.75,2.34,0.2,6.44,75.0,0.0,0.0,0.103,19.3
1620,Cerámico portante 19x19x33,1.82,4.63,0.2,8.43,102.0,6.57,25.28,0.126,0.0
1621,Cerámico portante 19x19x33,1.88,5.26,0.2,9.89,123.0,7.71,29.67,0.148,0.0
1622,Cerámico portante 19x19x33,2.58,2.65,0.2,6.84,77.0,5.33,20.51,0.103,0.0
1623,Cerámico portante 19x19x33,1.83,3.34,0.2,6.11,83.0,4.77,18.34,0.092,0.0
1624,Cerámico portante 19x19x33,2.77,5.19,0.2,14.38,166.0,11.21,43.13,0.216,0.0
1625,Cerámico portante 19x19x33,2.41,5.88,0.2,14.17,183.0,0.0,0.0,0.227,42.51
1626,Cerámico portante 19x19x33,2.8,5.32,0.2,14.9,203.0,11.62,44.69,0.223,0.0
1627,Cerámico portante 19x19x33,1.82,3.92,0.2,7.13,89.0,5.56,21.4,0.107,0.0
1628,Cerámico portante 19x19x33,2.5,5.06,0.2,12.65,173.0,0.0,0.0,0.202,37.95
1629,Cerámico portante 19x19x33,2.54,5.94,0.2,15.09,193.0,11.77,45.26,0.226,0.0
1630,Cerámico portante 19x19x33,2.92,3.53,0.2,10.31,117.0,0.0,0.0,0.165,30.92
1631,Cerámico portante 19x19x33,1.96,4.78,0.2,9.37,110.0,0.0,0.0,0.15,28.11
1632,Cerámico portante 19x19x33,2.05,4.69,0.2,9.61,125.0,0.0,0.0,0.154,28.84
1633,Cerámico portante 19x19x33,2.54,5.21,0.2,13.23,163.0,0.0,0.0,0.212,39.7
1634,Cerámico portante 19x19x33,2.14,2.68,0.2,5.74,69.0,4.47,17.21,0.086,0.0
1635,Cerámico portante 19x19x33,2.02,3.87,0.2,7.82,106.0,6.1,23.45,0.117,0.0
1636,Cerámico portante 19x19x33,2.85,2.39,0.2,6.81,84.0,0.0,0.0,0.109,20.43
1637,Cerámico portante 19x19x33,2.82,4.19,0.2,11.82,138.0,0.0,0.0,0.189,35.45
1638,Cerámico portante 19x19x33,2.87,3.88,0.2,11.14,139.0,8.69,33.41,0.167,0.0
1639,Cerámico portante 19x19x33,2.34,4.07,0.2,9.52,125.0,0.0,0.0,0.152,28.57
1640,Cerámico portante 19x19x33,2.84,3.8,0.2,10.79,123.0,0.0,0.0,0.173,32.38
1641,Cerámico portante 19x19x33,2.69,4.32,0.2,11.62,142.0,9.06,34.86,0.174,0.0
1642,Cerámico portante 19x19x33,2.4,2.64,0.2,6.34,76.0,4.94,19.01,0.095,0.0
1643,Cerámico portante 19x19x33,2.6,5.41,0.2,14.07,167.0,0.0,0.0,0.225,42.2
1644,Cerámico portante 19x19x33,2.15,3.88,0.2,8.34,113.0,0.0,0.0,0.133,25.03
1645,Cerámico portante 19x19x33,2.95,4.86,0.2,14.34,189.0,0.0,0.0,0.229,43.01
1646,Cerámico portante 19x19x33,2.34,5.43,0.2,12.71,173.0,0.0,0.0,0.203,38.12
1647,Cerámico portante 19x19x33,2.45,3.82,0.2,9.36,110.0,7.3,28.08,0.14,0.0
1648,Cerámico portante 19x19x33,1.88,2.01,0.2,3.78,47.0,2.95,11.34,0.057,0.0
1649,Cerámico portante 19x19x33,2.22,3.81,0.2,8.46,97.0,0.0,0.0,0.135,25.37
1650,Cerámico portante 19x19x33,2.48,5.04,0.2,12.5,145.0,0.0,0.0,0.2,37.5
1651,Cerámico portante 19x19x33,2.56,5.63,0.2,14.41,177.0,0.0,0.0,0.231,43.24
1652,Cerámico portante 19x19x33,2.98,3.23,0.2,9.63,111.0,7.51,28.88,0.144,0.0
1653,Cerámico portante 19x19x33,2.12,3.99,0.2,8.46,104.0,0.0,0.0,0.135,25.38
1654,Cerámico portante 19x19x33,1.83,4.56,0.2,8.34,102.0,0.0,0.0,0.134,25.03
1655,Cerámico portante 19x19x33,2.3,2.72,0.2,6.26,81.0,0.0,0.0,0.1,18.77
1656,Cerámico portante 19x19x33,2.17,2.97,0.2,6.44,76.0,0.0,0.0,0.103,19.33
1657,Cerámico portante 19x19x33,2.68,5.67,0.2,15.2,205.0,11.85,45.59,0.228,0.0
1658,Cerámico portante 19x19x33,2.26,5.83,0.2,13.18,159.0,0.0,0.0,0.211,39.53
1659,Cerámico portante 19x19x33,2.76,5.98,0.2,16.5,196.0,0.0,0.0,0.264,49.51
1660,Cerámico portante 19x19x33,2.15,2.06,0.2,4.43,52.0,3.45,13.29,0.066,0.0
1661,Cerámico portante 19x19x33,2.01,5.49,0.2,11.03,143.0,0.0,0.0,0.177,33.1
1662,Cerámico portante 19x19x33,1.99,3.57,0.2,7.1,88.0,5.54,21.31,0.107,0.0
1663,Cerámico portante 19x19x33,1.84,2.55,0.2,4.69,61.0,3.66,14.08,0.07,0.0
1664,Cerámico portante 19x19x33,2.02,5.24,0.2,10.58,122.0,0.0,0.0,0.169,31.75
1665,Cerámico portante 19x19x33,2.84,3.15,0.2,8.95,108.0,6.98,26.84,0.134,0.0
1666,Cerámico portante 19x19x33,2.84,4.22,0.2,11.98,153.0,9.35,35.95,0.18,0.0
1667,Cerámico portante 19x19x33,1.98,4.93,0.2,9.76,109.0,0.0,0.0,0.156,29.28
1668,Cerámico portante 19x19x33,2.58,4.85,0.2,12.51,162.0,9.76,37.54,0.188,0.0
1669,Cerámico portante 19x19x33,2.3,3.93,0.2,9.04,107.0,0.0,0.0,0.145,27.12
1670,Cerámico portante 19x19x33,2.34,3.7,0.2,8.66,100.0,6.75,25.97,0.13,0.0
1671,Cerámico portante 19x19x33,1.83,3.78,0.2,6.92,91.0,0.0,0.0,0.111,20.75
1672,Cerámico portante 19x19x33,1.91,3.56,0.2,6.8,83.0,5.3,20.4,0.102,0.0
1673,Cerámico portante 19x19x33,2.19,2.55,0.2,5.58,75.0,0.0,0.0,0.089,16.75
1674,Cerámico portante 19x19x33,2.59,5.27,0.2,13.65,157.0,0.0,0.0,0.218,40.95
1675,Cerámico portante 19x19x33,2.78,5.21,0.2,14.48,193.0,0.0,0.0,0.232,43.45
1676,Cerámico portante 19x19x33,2.23,2.26,0.2,5.04,58.0,3.93,15.12,0.076,0.0
1677,Cerámico portante 19x19x33,1.88,4.37,0.2,8.22,108.0,0.0,0.0,0.131,24.65
1678,Cerámico portante 19x19x33,2.88,4.62,0.2,13.31,179.0,0.0,0.0,0.213,39.92
1679,Cerámico portante 19x19x33,1.9,3.95,0.2,7.5,90.0,5.85,22.52,0.113,0.0
1680,Cerámico portante 19x19x33,2.33,2.7,0.2,6.29,73.0,0.0,0.0,0.101,18.87
1681,Cerámico portante 19x19x33,1.88,4.71,0.2,8.85,103.0,0.0,0.0,0.142,26.56
1682,Cerámico portante 19x19x33,2.06,2.63,0.2,5.42,65.0,0.0,0.0,0.087,16.25
1683,Cerámico portante 19x19x33,2.36,5.49,0.2,12.96,170.0,10.11,38.87,0.194,0.0
1684,Cerámico portante 19x19x33,1.97,4.95,0.2,9.75,124.0,7.61,29.25,0.146,0.0
1685,Cerámico portante 19x19x33,2.45,4.12,0.2,10.09,122.0,7.87,30.28,0.151,0.0
1686,Cerámico portante 19x19x33,2.3,4.86,0.2,11.18,149.0,8.72,33.53,0.168,0.0
1687,Cerámico portante 19x19x33,2.29,4.75,0.2,10.88,129.0,8.48,32.63,0.163,0.0
1688,Cerámico portante 19x19x33,2.3,5.64,0.2,12.97,178.0,10.12,38.92,0.195,0.0
1689,Cerámico portante 19x19x33,2.94,5.83,0.2,17.14,197.0,0.0,0.0,0.274,51.42
1690,Cerámico portante 19x19x33,1.92,5.38,0.2,10.33,131.0,8.06,30.99,0.155,0.0
1691,Cerámico portante 19x19x33,1.82,4.42,0.2,8.04,96.0,0.0,0.0,0.129,24.13
1692,Cerámico portante 19x19x33,2.61,2.89,0.2,7.54,85.0,0.0,0.0,0.121,22.63
1693,Cerámico portante 19x19x33,2.77,5.2,0.2,14.4,178.0,11.24,43.21,0.216,0.0
1694,Cerámico portante 19x19x33,2.23,3.51,0.2,7.83,96.0,6.11,23.48,0.117,0.0
1695,Cerámico portante 19x19x33,2.44,3.8,0.2,9.27,114.0,7.23,27.82,0.139,0.0
1696,Cerámico portante 19x19x33,2.29,4.6,0.2,10.53,138.0,0.0,0.0,0.169,31.6
1697,Cerámico portante 19x19x33,1.93,3.76,0.2,7.26,90.0,0.0,0.0,0.116,21.77
1698,Cerámico portante 19x19x33,2.94,3.94,0.2,11.58,158.0,0.0,0.0,0.185,34.75
1699,Cerámico portante 19x19x33,2.4,4.22,0.2,10.13,128.0,7.9,30.38,0.152,0.0
1700,Cerámico portante 19x19x33,2.58,2.1,0.2,5.42,61.0,4.23,16.25,0.081,0.0
1701,Cerámico portante 19x19x33,2.06,2.24,0.2,4.61,55.0,3.6,13.84,0.069,0.0
1702,Cerámico portante 19x19x33,1.98,3.6,0.2,7.13,96.0,0.0,0.0,0.114,21.38
1703,Cerámico portante 19x19x33,2.01,4.42,0.2,8.88,107.0,6.93,26.65,0.133,0.0
1704,Cerámico portante 19x19x33,1.9,2.89,0.2,5.49,64.0,0.0,0.0,0.088,16.47
1705,Cerámico portante 19x19x33,2.75,2.05,0.2,5.64,67.0,0.0,0.0,0.09,16.91
1706,Cerámico portante 19x19x33,1.88,5.65,0.2,10.62,130.0,8.29,31.87,0.159,0.0
1707,Cerámico portante 19x19x33,2.79,3.29,0.2,9.18,108.0,7.16,27.54,0.138,0.0
1708,Cerámico portante 19x19x33,2.69,4.01,0.2,10.79,123.0,8.41,32.36,0.162,0.0
1709,Cerámico portante 19x19x33,2.41,4.87,0.2,11.74,156.0,0.0,0.0,0.188,35.21
1710,Cerámico portante 19x19x33,2.81,4.1,0.2,11.52,149.0,8.99,34.56,0.173,0.0
1711,Cerámico portante 19x19x33,2.18,5.01,0.2,10.92,128.0,0.0,0.0,0.175,32.77
1712,Cerámico portante 19x19x33,2.8,4.49,0.2,12.57,162.0,0.0,0.0,0.201,37.72
1713,Cerámico portante 19x19x33,2.69,3.01,0.2,8.1,100.0,6.32,24.29,0.121,0.0
1714,Cerámico portante 19x19x33,2.38,3.79,0.2,9.02,104.0,7.04,27.06,0.135,0.0
1715,Cerámico portante 19x19x33,2.52,3.68,0.2,9.27,114.0,7.23,27.82,0.139,0.0
1716,Cerámico portante 19x19x33,1.84,4.47,0.2,8.22,108.0,6.42,24.67,0.123,0.0
1717,Cerámico portante 19x19x33,1.92,4.44,0.2,8.52,100.0,6.65,25.57,0.128,0.0
1718,Cerámico portante 19x19x33,2.95,5.42,0.2,15.99,189.0,0.0,0.0,0.256,47.97
1719,Cerámico portante 19x19x33,2.77,3.01,0.2,8.34,98.0,6.5,25.01,0.125,0.0
1720,Cerámico portante 19x19x33,2.75,2.51,0.2,6.9,84.0,5.38,20.71,0.104,0.0
1721,Cerámico portante 19x19x33,2.12,4.22,0.2,8.95,109.0,6.98,26.84,0.134,0.0
1722,Cerámico portante 19x19x33,2.97,2.92,0.2,8.67,114.0,0.0,0.0,0.139,26.02
1723,Cerámico portante 19x19x33,2.83,3.24,0.2,9.17,118.0,0.0,0.0,0.147,27.51
1724,Cerámico portante 19x19x33,2.68,2.35,0.2,6.3,81.0,0.0,0.0,0.101,18.89
1725,Cerámico portante 19x19x33,1.97,4.87,0.2,9.59,118.0,0.0,0.0,0.154,28.78
1726,Cerámico portante 19x19x33,2.41,2.51,0.2,6.05,75.0,0.0,0.0,0.097,18.15
1727,Cerámico portante 19x19x33,2.21,2.59,0.2,5.72,72.0,0.0,0.0,0.092,17.17
1728,Cerámico portante 19x19x33,2.06,4.09,0.2,8.43,98.0,0.0,0.0,0.135,25.28
1729,Cerámico portante 19x19x33,2.28,5.38,0.2,12.27,148.0,9.57,36.8,0.184,0.0
1730,Cerámico portante 19x19x33,1.9,5.04,0.2,9.58,115.0,0.0,0.0,0.153,28.73
1731,Cerámico portante 19x19x33,1.9,5.97,0.2,11.34,131.0,8.85,34.03,0.17,0.0
1732,Cerámico portante 19x19x33,2.16,4.6,0.2,9.94,119.0,0.0,0.0,0.159,29.81
1733,Cerámico portante 19x19x33,2.21,3.64,0.2,8.04,104.0,6.27,24.13,0.121,0.0
1734,Cerámico portante 19x19x33,2.17,3.17,0.2,6.88,91.0,5.37,20.64,0.103,0.0
1735,Cerámico portante 19x19x33,2.16,4.24,0.2,9.16,103.0,0.0,0.0,0.147,27.48
1736,Cerámico portante 19x19x33,2.02,4.05,0.2,8.18,112.0,0.0,0.0,0.131,24.54
1737,Cerámico portante 19x19x33,2.36,2.12,0.2,5.0,64.0,3.9,15.01,0.075,0.0
1738,Cerámico portante 19x19x33,2.99,3.68,0.2,11.0,140.0,0.0,0.0,0.176,33.01
1739,Cerámico portante 19x19x33,2.41,5.27,0.2,12.7,170.0,0.0,0.0,0.203,38.1
1740,Cerámico portante 19x19x33,2.8,2.8,0.2,7.84,97.0,0.0,0.0,0.125,23.52
1741,Cerámico portante 19x19x33,1.96,4.69,0.2,9.19,103.0,7.17,27.58,0.138,0.0
1742,Cerámico portante 19x19x33,1.98,5.17,0.2,10.24,138.0,7.98,30.71,0.154,0.0
1743,Cerámico portante 19x19x33,2.92,5.75,0.2,16.79,227.0,13.1,50.37,0.252,0.0
1744,Cerámico portante 19x19x33,1.81,2.24,0.2,4.05,49.0,0.0,0.0,0.065,12.16
1745,Cerámico portante 19x19x33,2.8,5.92,0.2,16.58,206.0,0.0,0.0,0.265,49.73
1746,Cerámico portante 19x19x33,2.4,2.21,0.2,5.3,72.0,4.14,15.91,0.08,0.0
1747,Cerámico portante 19x19x33,2.9,5.12,0.2,14.85,195.0,0.0,0.0,0.238,44.54
1748,Cerámico portante 19x19x33,2.57,4.51,0.2,11.59,146.0,0.0,0.0,0.185,34.77
1749,Cerámico portante 19x19x33,2.73,5.49,0.2,14.99,176.0,11.69,44.96,0.225,0.0
1750,Cerámico portante 19x19x33,1.97,5.9,0.2,11.62,148.0,9.07,34.87,0.174,0.0
1751,Cerámico portante 19x19x33,2.43,2.15,0.2,5.22,66.0,0.0,0.0,0.084,15.67
1752,Cerámico portante 19x19x33,2.67,2.02,0.2,5.39,68.0,0.0,0.0,0.086,16.18
1753,Cerámico portante 19x19x33,2.07,2.69,0.2,5.57,71.0,4.34,16.7,0.084,0.0
1754,Cerámico portante 19x19x33,1.91,5.57,0.2,10.64,130.0,0.0,0.0,0.17,31.92
1755,Cerámico portante 19x19x33,2.96,2.46,0.2,7.28,87.0,5.68,21.84,0.109,0.0
1756,Cerámico portante 19x19x33,2.06,5.3,0.2,10.92,149.0,8.52,32.75,0.164,0.0
1757,Cerámico portante 19x19x33,2.28,2.68,0.2,6.11,80.0,0.0,0.0,0.098,18.33
1758,Cerámico portante 19x19x33,2.19,4.58,0.2,10.03,134.0,7.82,30.09,0.15,0.0
1759,Cerámico portante 19x19x33,2.74,2.77,0.2,7.59,97.0,5.92,22.77,0.114,0.0
1760,Cerámico portante 19x19x33,2.47,4.65,0.2,11.49,146.0,8.96,34.46,0.172,0.0
1761,Cerámico portante 19x19x33,1.88,2.47,0.2,4.64,59.0,0.0,0.0,0.074,13.93
1762,Cerámico portante 19x19x33,2.12,2.67,0.2,5.66,73.0,0.0,0.0,0.091,16.98
1763,Cerámico portante 19x19x33,2.71,4.59,0.2,12.44,159.0,9.7,37.32,0.187,0.0
1764,Cerámico portante 19x19x33,2.64,5.34,0.2,14.1,182.0,0.0,0.0,0.226,42.29
1765,Cerámico portante 19x19x33,2.57,4.72,0.2,12.13,153.0,9.46,36.39,0.182,0.0
1766,Cerámico portante 19x19x33,2.0,5.91,0.2,11.82,136.0,9.22,35.46,0.177,0.0
1767,Cerámico portante 19x19x33,2.1,4.76,0.2,10.0,133.0,7.8,29.99,0.15,0.0
1768,Cerámico portante 19x19x33,2.16,4.31,0.2,9.31,116.0,0.0,0.0,0.149,27.93
1769,Cerámico portante 19x19x33,2.24,2.34,0.2,5.24,59.0,0.0,0.0,0.084,15.72
1770,Cerámico portante 19x19x33,2.72,4.47,0.2,12.16,154.0,9.48,36.48,0.182,0.0
1771,Cerámico portante 19x19x33,2.75,2.45,0.2,6.74,84.0,5.26,20.21,0.101,0.0
1772,Cerámico portante 19x19x33,2.26,4.26,0.2,9.63,111.0,7.51,28.88,0.144,0.0
1773,Cerámico portante 19x19x33,2.22,4.84,0.2,10.74,130.0,8.38,32.23,0.161,0.0
1774,Cerámico portante 19x19x33,2.42,3.57,0.2,8.64,109.0,0.0,0.0,0.138,25.92
1775,Cerámico portante 19x19x33,2.98,2.55,0.2,7.6,93.0,0.0,0.0,0.122,22.8
1776,Cerámico portante 19x19x33,2.35,2.12,0.2,4.98,60.0,0.0,0.0,0.08,14.95
1777,Cerámico portante 19x19x33,2.91,3.23,0.2,9.4,108.0,0.0,0.0,0.15,28.2
1778,Cerámico portante 19x19x33,2.83,2.91,0.2,8.24,97.0,6.42,24.71,0.124,0.0
1779,Cerámico portante 19x19x33,2.73,3.57,0.2,9.75,121.0,0.0,0.0,0.156,29.24
1780,Cerámico portante 19x19x33,2.13,5.72,0.2,12.18,148.0,0.0,0.0,0.195,36.55
1781,Cerámico portante 19x19x33,2.42,2.43,0.2,5.88,75.0,4.59,17.64,0.088,0.0
1782,Cerámico portante 19x19x33,2.43,2.18,0.2,5.3,71.0,0.0,0.0,0.085,15.89
1783,Cerámico portante 19x19x33,2.75,4.99,0.2,13.72,169.0,0.0,0.0,0.22,41.17
1784,Cerámico portante 19x19x33,2.28,5.92,0.2,13.5,159.0,10.53,40.49,0.202,0.0
1785,Cerámico portante 19x19x33,2.52,5.5,0.2,13.86,160.0,0.0,0.0,0.222,41.58
1786,Cerámico portante 19x19x33,1.9,5.75,0.2,10.92,133.0,8.52,32.78,0.164,0.0
1787,Cerámico portante 19x19x33,2.19,4.86,0.2,10.64,123.0,8.3,31.93,0.16,0.0
1788,Cerámico portante 19x19x33,2.77,2.89,0.2,8.01,104.0,6.24,24.02,0.12,0.0
1789,Cerámico portante 19x19x33,2.45,3.84,0.2,9.41,113.0,0.0,0.0,0.151,28.22
1790,Cerámico portante 19x19x33,2.98,5.75,0.2,17.14,229.0,0.0,0.0,0.274,51.4
1791,Cerámico portante 19x19x33,2.31,5.52,0.2,12.75,174.0,0.0,0.0,0.204,38.25
1792,Cerámico portante 19x19x33,2.3,4.4,0.2,10.12,131.0,7.89,30.36,0.152,0.0
1793,Cerámico portante 19x19x33,2.44,4.76,0.2,11.61,150.0,9.06,34.84,0.174,0.0
1794,Cerámico portante 19x19x33,2.46,4.64,0.2,11.41,137.0,0.0,0.0,0.183,34.24
1795,Cerámico portante 19x19x33,2.04,5.85,0.2,11.93,149.0,0.0,0.0,0.191,35.8
1796,Cerámico portante 19x19x33,2.23,3.63,0.2,8.09,99.0,0.0,0.0,0.13,24.28
1797,Cerámico portante 19x19x33,2.4,2.54,0.2,6.1,76.0,0.0,0.0,0.098,18.29
1798,Cerámico portante 19x19x33,2.59,2.84,0.2,7.36,88.0,5.74,22.07,0.11,0.0
1799,Cerámico portante 19x19x33,1.93,5.73,0.2,11.06,133.0,8.63,33.18,0.166,0.0
1800,Cerámico portante 19x19x33,2.78,5.42,0.2,15.07,175.0,11.75,45.2,0.226,0.0
1801,comun 5x12x26,1.5,2.0,0.15,3.0,179.1,22.5,21.9,0.105,0.0
1802,comun 5x12x26,1.5,2.0,0.15,3.0,177.6,22.5,21.9,0.105,0.0
1803,comun 5x12x26,1.5,2.0,0.3,3.0,365.4,29.7,57.3,0.27,0.0
1804,comun 5x12x26,1.5,1.0,0.3,1.5,179.3,14.85,28.65,0.135,0.0
1805,comun 5x12x26,2.0,1.5,0.15,3.0,183.0,22.5,21.9,0.105,0.0
1806,comun 5x12x26,2.0,1.5,0.3,3.0,364.4,29.7,57.3,0.27,0.0
1807,comun 5x12x26,1.5,2.0,0.15,3.0,183.3,22.5,21.9,0.105,0.0
1808,comun 5x12x26,1.5,2.0,0.15,3.0,176.9,22.5,21.9,0.105,0.0
1809,comun 5x12x26,1.5,1.5,0.15,2.25,134.9,16.88,16.42,0.079,0.0
1810,comun 5x12x26,2.0,1.5,0.3,3.0,353.8,29.7,57.3,0.27,0.0
1811,comun 5x12x26,1.0,1.5,0.3,1.5,180.0,14.85,28.65,0.135,0.0
1812,comun 5x12x26,1.0,1.5,0.15,1.5,89.9,11.25,10.95,0.053,0.0
1813,comun 5x12x26,2.0,1.5,0.15,3.0,178.2,22.5,21.9,0.105,0.0
1814,comun 5x12x26,1.5,2.0,0.15,3.0,179.7,22.5,21.9,0.105,0.0
1815,comun 5x12x26,1.5,1.5,0.15,2.25,135.9,16.88,16.42,0.079,0.0
1816,comun 5x12x26,2.0,1.5,0.3,3.0,360.4,29.7,57.3,0.27,0.0
1817,comun 5x12x26,1.0,2.0,0.3,2.0,242.2,19.8,38.2,0.18,0.0
1818,comun 5x12x26,1.5,2.0,0.3,3.0,364.8,29.7,57.3,0.27,0.0
1819,comun 5x12x26,1.5,2.0,0.15,3.0,176.4,22.5,21.9,0.105,0.0
1820,comun 5x12x26,2.0,1.0,0.3,2.0,241.5,19.8,38.2,0.18,0.0
1821,comun 5x12x26,1.5,1.0,0.3,1.5,180.2,14.85,28.65,0.135,0.0
1822,comun 5x12x26,2.0,2.0,0.15,4.0,238.9,30.0,29.2,0.14,0.0
1823,comun 5x12x26,1.5,2.0,0.15,3.0,178.3,22.5,21.9,0.105,0.0
1824,comun 5x12x26,2.0,1.5,0.3,3.0,357.3,29.7,57.3,0.27,0.0
1825,comun 5x12x26,2.0,1.5,0.3,3.0,361.7,29.7,57.3,0.27,0.0
1826,comun 5x12x26,2.0,2.0,0.3,4.0,489.4,39.6,76.4,0.36,0.0
1827,comun 5x12x26,1.0,1.5,0.3,1.5,177.3,14.85,28.65,0.135,0.0
1828,comun 5x12x26,1.5,1.0,0.15,1.5,90.6,11.25,10.95,0.053,0.0
1829,comun 5x12x26,2.0,1.5,0.3,3.0,365.7,29.7,57.3,0.27,0.0
1830,comun 5x12x26,1.5,1.0,0.15,1.5,90.5,11.25,10.95,0.053,0.0
1831,comun 5x12x26,1.0,1.5,0.3,1.5,182.9,14.85,28.65,0.135,0.0
1832,comun 5x12x26,2.0,1.5,0.15,3.0,181.8,22.5,21.9,0.105,0.0
1833,comun 5x12x26,1.0,1.5,0.15,1.5,90.3,11.25,10.95,0.053,0.0
1834,comun 5x12x26,1.0,2.0,0.15,2.0,118.8,15.0,14.6,0.07,0.0
1835,comun 5x12x26,2.0,1.0,0.15,2.0,118.5,15.0,14.6,0.07,0.0
1836,comun 5x12x26,2.0,2.0,0.3,4.0,472.1,39.6,76.4,0.36,0.0
1837,comun 5x12x26,1.0,1.0,0.15,1.0,60.1,7.5,7.3,0.035,0.0
1838,comun 5x12x26,1.5,1.0,0.15,1.5,90.3,11.25,10.95,0.053,0.0
1839,comun 5x12x26,2.0,1.5,0.3,3.0,361.1,29.7,57.3,0.27,0.0
1840,comun 5x12x26,1.0,1.0,0.15,1.0,59.9,7.5,7.3,0.035,0.0
1841,comun 5x12x26,1.0,1.0,0.15,1.0,60.6,7.5,7.3,0.035,0.0
1842,comun 5x12x26,1.5,1.5,0.15,2.25,136.5,16.88,16.42,0.079,0.0
1843,comun 5x12x26,1.5,2.0,0.3,3.0,360.3,29.7,57.3,0.27,0.0
1844,comun 5x12x26,1.0,1.5,0.3,1.5,179.7,14.85,28.65,0.135,0.0
1845,comun 5x12x26,2.0,1.0,0.15,2.0,117.7,15.0,14.6,0.07,0.0
1846,comun 5x12x26,1.5,2.0,0.15,3.0,178.4,22.5,21.9,0.105,0.0
1847,comun 5x12x26,1.0,1.5,0.15,1.5,90.6,11.25,10.95,0.053,0.0
1848,comun 5x12x26,1.5,1.5,0.3,2.25,264.9,22.28,42.98,0.202,0.0
1849,comun 5x12x26,2.0,2.0,0.3,4.0,482.5,39.6,76.4,0.36,0.0
1850,comun 5x12x26,2.0,1.5,0.3,3.0,358.5,29.7,57.3,0.27,0.0
1851,comun 5x12x26,2.0,1.5,0.3,3.0,366.6,29.7,57.3,0.27,0.0
1852,comun 5x12x26,1.5,1.0,0.15,1.5,89.1,11.25,10.95,0.053,0.0
1853,comun 5x12x26,1.5,1.5,0.15,2.25,135.9,16.88,16.42,0.079,0.0
1854,comun 5x12x26,1.0,1.0,0.15,1.0,60.5,7.5,7.3,0.035,0.0
1855,comun 5x12x26,1.0,1.5,0.3,1.5,183.6,14.85,28.65,0.135,0.0
1856,comun 5x12x26,2.0,1.5,0.15,3.0,182.0,22.5,21.9,0.105,0.0
1857,comun 5x12x26,2.0,1.0,0.15,2.0,118.8,15.0,14.6,0.07,0.0
1858,comun 5x12x26,2.0,1.0,0.3,2.0,239.5,19.8,38.2,0.18,0.0
1859,comun 5x12x26,2.0,1.0,0.3,2.0,242.9,19.8,38.2,0.18,0.0
